Employee_ID,Name,Age,Gender,Country,City,Education,Job_Title,Department,Experience_Years,Salary_USD,Bonus_USD,Work_Hours_Per_Week,Remote_Work,Performance_Score,Joining_Year,Contract_Type
747,Employee_747,45,Male,Canada,London,Master,Manager,IT,15,51322,10858,30,Yes,6,2019,Full-Time
748,Employee_748,46,Female,UK,London,PhD,Developer,IT,12,65739,13616,45,No,3,2018,Contract
749,Employee_749,28,Male,UK,LA,High School,Developer,HR,2,39719,5136,53,Yes,7,2009,Contract
750,Employee_750,45,Male,Canada,Toronto,High School,Manager,Finance,2,109553,14478,34,Yes,2,2015,Contract
751,Employee_751,41,Male,USA,Toronto,Bachelor,Manager,Finance,23,38314,12161,38,No,6,2004,Contract
752,Employee_752,49,Male,USA,NY,High School,Developer,Finance,4,123831,3689,39,Yes,8,2019,Full-Time
753,Employee_753,36,Female,Pakistan,NY,High School,Analyst,HR,25,105164,3810,42,No,1,2008,Contract
754,Employee_754,45,Male,India,Toronto,PhD,Designer,Finance,10,137658,12663,44,No,9,2007,Contract
755,Employee_755,55,Female,Canada,Karachi,PhD,Developer,Marketing,29,107028,7152,41,No,5,2010,Part-Time
756,Employee_756,20,Male,Canada,Delhi,Master,Manager,Marketing,6,66113,1012,34,No,5,2015,Contract
757,Employee_757,27,Male,Canada,London,Bachelor,Manager,Marketing,20,147174,12162,34,No,5,2006,Contract
758,Employee_758,54,Female,USA,Delhi,PhD,Analyst,Marketing,23,45357,8999,57,Yes,6,2014,Full-Time
759,Employee_759,34,Male,India,London,High School,Designer,IT,9,128865,8219,57,No,2,2023,Full-Time
760,Employee_760,41,Female,Pakistan,Toronto,Master,Developer,Marketing,9,50365,6328,59,Yes,6,2020,Part-Time
761,Employee_761,33,Female,UK,NY,PhD,Developer,Finance,19,69029,4621,47,No,4,2019,Contract
762,Employee_762,45,Male,UK,Karachi,Bachelor,Designer,HR,1,31737,12665,41,No,8,2022,Contract
763,Employee_763,47,Female,Canada,NY,Bachelor,Developer,Finance,2,104632,12314,56,No,9,2016,Contract
764,Employee_764,42,Female,India,Delhi,Master,Designer,Marketing,7,115474,1652,32,Yes,9,2005,Contract
765,Employee_765,33,Female,USA,NY,Master,Manager,IT,10,108218,17182,55,Yes,8,2014,Contract
766,Employee_766,43,Female,India,Toronto,Master,Designer,Marketing,12,57499,9812,54,Yes,3,2007,Contract
767,Employee_767,21,Female,India,Karachi,Master,Developer,HR,6,140027,4790,36,Yes,4,2006,Part-Time
768,Employee_768,45,Female,USA,Delhi,Master,Designer,Finance,12,140402,16659,46,No,1,2001,Contract
769,Employee_769,33,Female,Canada,Karachi,High School,Analyst,HR,1,137430,2645,48,No,9,2012,Contract
770,Employee_770,26,Female,India,London,High School,Manager,HR,5,76157,11435,57,Yes,5,2022,Contract
771,Employee_771,22,Male,UK,NY,PhD,Manager,HR,8,86247,4688,47,Yes,6,2005,Part-Time
772,Employee_772,42,Male,USA,Karachi,Bachelor,Designer,Finance,19,71034,8689,30,Yes,3,2004,Contract
773,Employee_773,37,Female,Pakistan,LA,High School,Developer,Marketing,24,30294,2379,54,No,8,2019,Part-Time
774,Employee_774,57,Male,Canada,NY,High School,Analyst,HR,1,128072,5243,53,Yes,7,2000,Full-Time
775,Employee_775,54,Female,USA,London,High School,Manager,Finance,17,54596,11237,34,Yes,1,2017,Contract
776,Employee_776,34,Female,Pakistan,Karachi,PhD,Manager,IT,15,128185,17330,56,No,5,2014,Part-Time
777,Employee_777,44,Male,Pakistan,Delhi,Master,Developer,Finance,24,41434,6611,57,Yes,9,2022,Full-Time
778,Employee_778,56,Female,India,London,PhD,Developer,IT,11,88382,13516,31,No,6,2009,Part-Time
779,Employee_779,47,Female,India,LA,Bachelor,Analyst,Finance,6,68098,14886,30,No,8,2002,Part-Time
780,Employee_780,29,Female,India,Karachi,Bachelor,Designer,Marketing,6,34655,14716,36,No,1,2004,Full-Time
781,Employee_781,58,Female,USA,Toronto,Bachelor,Developer,HR,16,113029,6912,58,No,7,2023,Contract
782,Employee_782,36,Male,USA,NY,Bachelor,Designer,Marketing,12,76228,7449,40,No,3,2012,Contract
783,Employee_783,58,Female,Canada,Delhi,High School,Analyst,Finance,10,33771,2725,40,Yes,9,2007,Part-Time
784,Employee_784,41,Female,India,Toronto,High School,Designer,HR,5,104099,16870,47,Yes,6,2021,Full-Time
785,Employee_785,45,Female,Pakistan,Karachi,PhD,Manager,IT,28,86799,10304,46,No,5,2020,Contract
786,Employee_786,44,Male,UK,Karachi,Master,Designer,Finance,22,92257,8522,31,No,8,2001,Part-Time
787,Employee_787,36,Female,Canada,London,Bachelor,Analyst,HR,26,47558,14663,36,Yes,8,2008,Full-Time
788,Employee_788,32,Male,USA,Karachi,PhD,Analyst,IT,13,129468,5784,36,Yes,3,2016,Part-Time
789,Employee_789,39,Male,Canada,Delhi,High School,Analyst,IT,5,88436,10472,39,No,2,2017,Full-Time
790,Employee_790,44,Female,Canada,Toronto,High School,Designer,Marketing,5,137779,18616,51,Yes,2,2012,Contract
791,Employee_791,23,Female,Canada,Delhi,Master,Manager,Finance,1,122103,11055,50,Yes,5,2000,Contract
792,Employee_792,29,Male,Canada,LA,Master,Developer,IT,21,62376,13676,32,No,7,2011,Part-Time
793,Employee_793,22,Female,UK,LA,Master,Manager,HR,19,149154,8446,59,Yes,8,2019,Contract
794,Employee_794,37,Male,India,NY,PhD,Designer,IT,24,117458,5725,41,Yes,8,2019,Contract
795,Employee_795,55,Male,Pakistan,NY,High School,Designer,IT,14,107924,15769,32,Yes,8,2020,Full-Time
796,Employee_796,41,Female,Canada,LA,High School,Developer,Marketing,27,59332,2409,40,Yes,3,2004,Contract
797,Employee_797,53,Female,Canada,Karachi,Master,Designer,Marketing,16,76737,9205,58,No,2,2007,Full-Time
798,Employee_798,27,Male,Canada,Delhi,Bachelor,Analyst,HR,28,119031,17365,41,Yes,4,2014,Full-Time
799,Employee_799,59,Male,India,LA,Master,Analyst,Marketing,7,103970,1256,54,No,1,2002,Part-Time
800,Employee_800,38,Male,USA,NY,PhD,Analyst,IT,4,81952,19105,33,Yes,3,2005,Full-Time
801,Employee_801,56,Male,USA,LA,Master,Analyst,IT,16,50991,16704,54,No,9,2012,Contract
802,Employee_802,25,Female,UK,Karachi,Master,Analyst,Marketing,19,57472,18807,45,No,7,2011,Full-Time
803,Employee_803,45,Female,USA,LA,PhD,Designer,IT,0,89946,3990,49,Yes,7,2018,Full-Time
804,Employee_804,53,Female,Canada,Delhi,Master,Developer,IT,21,135566,2195,47,No,1,2017,Part-Time
805,Employee_805,25,Female,Canada,Toronto,High School,Developer,HR,17,56849,2244,33,No,7,2023,Contract
806,Employee_806,56,Female,Canada,Karachi,Bachelor,Analyst,Marketing,14,31541,12415,51,No,7,2000,Contract
807,Employee_807,52,Male,UK,NY,Master,Designer,IT,4,32765,7766,35,No,4,2024,Contract
808,Employee_808,41,Female,Canada,Delhi,PhD,Manager,Marketing,6,73074,12662,50,No,7,2006,Full-Time
809,Employee_809,40,Female,USA,LA,Bachelor,Manager,HR,17,132795,17210,44,Yes,8,2011,Contract
810,Employee_810,25,Female,India,LA,PhD,Designer,Marketing,5,59283,18690,30,No,3,2009,Contract
811,Employee_811,25,Female,India,Toronto,Bachelor,Analyst,IT,21,131387,11313,32,No,2,2011,Full-Time
812,Employee_812,23,Female,Pakistan,NY,Bachelor,Developer,Marketing,20,130161,3402,34,Yes,7,2010,Part-Time
813,Employee_813,49,Male,USA,NY,Master,Designer,IT,4,30769,17880,51,Yes,5,2003,Part-Time
814,Employee_814,30,Male,Canada,London,High School,Manager,IT,29,47806,14275,59,No,5,2018,Full-Time
815,Employee_815,49,Male,India,NY,Master,Manager,IT,18,120518,15915,46,Yes,5,2005,Part-Time
816,Employee_816,50,Female,USA,Toronto,PhD,Manager,HR,9,32972,1909,59,Yes,7,2024,Part-Time
817,Employee_817,43,Male,India,London,PhD,Analyst,Marketing,14,48256,16806,43,Yes,9,2008,Part-Time
818,Employee_818,28,Male,Canada,London,Bachelor,Manager,HR,9,133903,1372,38,Yes,8,2019,Contract
819,Employee_819,22,Female,India,LA,Bachelor,Designer,Marketing,26,48653,2344,59,Yes,6,2009,Part-Time
820,Employee_820,50,Female,Pakistan,LA,High School,Designer,HR,15,133579,9515,32,Yes,7,2004,Contract
821,Employee_821,59,Female,Pakistan,NY,Master,Manager,Finance,11,116669,3431,55,No,9,2012,Part-Time
822,Employee_822,56,Male,India,London,PhD,Designer,IT,17,69339,11585,42,No,6,2008,Contract
823,Employee_823,55,Male,USA,LA,Bachelor,Manager,IT,22,55757,16462,32,Yes,1,2001,Full-Time
824,Employee_824,43,Female,USA,Toronto,High School,Manager,HR,0,133376,2695,40,Yes,4,2017,Full-Time
825,Employee_825,50,Female,USA,LA,PhD,Developer,Finance,15,72399,2907,31,No,8,2020,Part-Time
826,Employee_826,25,Male,India,Karachi,Bachelor,Analyst,IT,21,74013,18164,53,Yes,7,2000,Contract
827,Employee_827,21,Male,USA,Karachi,PhD,Analyst,Marketing,5,127605,2019,44,No,3,2023,Full-Time
828,Employee_828,39,Female,Canada,LA,High School,Developer,HR,2,44706,12457,42,Yes,3,2020,Full-Time
829,Employee_829,47,Female,Pakistan,London,High School,Developer,IT,1,68231,2403,48,No,3,2011,Full-Time
830,Employee_830,30,Male,Canada,London,PhD,Analyst,IT,27,57909,18810,51,No,1,2009,Full-Time
831,Employee_831,23,Female,USA,Delhi,Master,Manager,HR,1,135754,9855,45,Yes,1,2001,Part-Time
832,Employee_832,34,Male,Canada,Karachi,PhD,Manager,HR,29,106631,6868,47,Yes,6,2008,Contract
833,Employee_833,25,Male,USA,Toronto,Bachelor,Analyst,Marketing,12,87572,11839,36,Yes,1,2001,Full-Time
834,Employee_834,49,Male,India,London,Master,Manager,Marketing,8,115879,1010,42,Yes,5,2022,Part-Time
835,Employee_835,57,Male,Canada,NY,Bachelor,Developer,IT,15,93767,7330,33,No,4,2023,Full-Time
836,Employee_836,21,Female,India,Karachi,PhD,Manager,IT,26,56469,16061,38,Yes,5,2021,Full-Time
837,Employee_837,34,Female,India,Toronto,Master,Manager,HR,4,31313,10230,59,No,7,2013,Full-Time
838,Employee_838,30,Male,UK,Toronto,Bachelor,Designer,IT,22,37847,8464,39,Yes,6,2010,Full-Time
839,Employee_839,27,Male,USA,London,PhD,Designer,IT,27,80222,15746,38,No,9,2022,Part-Time
840,Employee_840,45,Male,Pakistan,Toronto,PhD,Designer,HR,20,104702,4003,36,Yes,6,2010,Contract
841,Employee_841,24,Male,USA,London,Master,Manager,IT,6,39930,8195,44,Yes,9,2016,Part-Time
842,Employee_842,25,Male,Pakistan,LA,PhD,Analyst,IT,12,33285,14662,57,No,4,2003,Part-Time
843,Employee_843,45,Female,USA,Karachi,High School,Developer,Finance,19,65863,14739,37,Yes,1,2012,Part-Time
844,Employee_844,23,Female,India,Delhi,Bachelor,Manager,Marketing,23,46704,16588,48,Yes,1,2006,Full-Time
845,Employee_845,38,Female,Canada,LA,Bachelor,Analyst,HR,28,48705,2789,40,Yes,7,2015,Contract
846,Employee_846,39,Female,Canada,Karachi,PhD,Manager,Finance,26,30555,8598,34,Yes,3,2000,Full-Time
847,Employee_847,52,Male,UK,London,PhD,Developer,Marketing,29,51323,5838,31,Yes,2,2012,Part-Time
848,Employee_848,39,Male,Pakistan,Karachi,High School,Manager,Marketing,25,100968,6872,39,No,6,2000,Full-Time
849,Employee_849,31,Male,Pakistan,London,Master,Developer,Marketing,12,96922,12367,45,Yes,6,2010,Contract
850,Employee_850,20,Male,Pakistan,LA,PhD,Manager,Finance,26,83915,5299,52,No,7,2005,Contract
851,Employee_851,45,Male,India,NY,PhD,Developer,Finance,25,139543,18357,42,Yes,5,2019,Full-Time
852,Employee_852,33,Female,Pakistan,NY,PhD,Manager,Marketing,6,40619,8083,37,Yes,8,2002,Part-Time
853,Employee_853,57,Male,Canada,Karachi,PhD,Developer,IT,9,102390,6494,38,No,7,2011,Full-Time
854,Employee_854,56,Female,India,NY,Bachelor,Designer,IT,14,138500,12317,40,No,2,2004,Part-Time
855,Employee_855,30,Female,USA,London,PhD,Manager,Finance,20,144337,4129,40,No,1,2008,Contract
856,Employee_856,55,Female,Pakistan,Toronto,Bachelor,Manager,Finance,26,89274,1104,52,No,9,2011,Full-Time
857,Employee_857,32,Female,Pakistan,London,PhD,Analyst,Finance,5,103173,8433,55,No,5,2009,Contract
858,Employee_858,22,Male,USA,Toronto,Master,Analyst,Marketing,4,51225,8689,45,Yes,5,2018,Part-Time
859,Employee_859,52,Female,Pakistan,LA,High School,Developer,IT,22,141266,4567,39,No,4,2004,Part-Time
860,Employee_860,25,Female,USA,Delhi,Master,Manager,Finance,27,56739,18565,58,No,2,2004,Full-Time
861,Employee_861,29,Female,India,Toronto,PhD,Developer,Finance,1,77708,5644,53,Yes,5,2008,Full-Time
862,Employee_862,24,Male,Canada,NY,PhD,Designer,HR,20,83019,15966,41,Yes,2,2019,Full-Time
863,Employee_863,42,Male,USA,London,PhD,Analyst,Marketing,14,106154,12330,54,No,7,2016,Contract
864,Employee_864,29,Male,UK,LA,Master,Developer,HR,25,132097,5394,35,No,9,2009,Part-Time
865,Employee_865,21,Female,USA,NY,PhD,Developer,IT,15,37373,4534,57,No,9,2020,Part-Time
866,Employee_866,32,Female,Pakistan,LA,Master,Analyst,HR,18,65281,13388,41,Yes,6,2000,Contract
867,Employee_867,59,Male,India,Delhi,Bachelor,Manager,HR,8,50187,12319,39,No,1,2021,Full-Time
868,Employee_868,21,Female,India,London,High School,Developer,HR,28,97863,7475,47,Yes,6,2015,Full-Time
869,Employee_869,39,Male,USA,Karachi,High School,Analyst,Marketing,21,127927,19158,47,Yes,5,2014,Contract
870,Employee_870,20,Male,Canada,London,Master,Manager,IT,28,137113,15728,33,Yes,4,2022,Part-Time
871,Employee_871,56,Female,UK,Delhi,Bachelor,Designer,HR,25,114085,13006,38,Yes,6,2016,Part-Time
872,Employee_872,28,Female,India,London,Master,Analyst,Marketing,18,147996,17150,36,No,6,2019,Part-Time
873,Employee_873,36,Female,Pakistan,Karachi,Bachelor,Developer,IT,6,69220,1446,47,Yes,6,2024,Part-Time
874,Employee_874,28,Female,Pakistan,Toronto,PhD,Designer,Finance,3,37642,1108,37,Yes,2,2012,Contract
875,Employee_875,30,Male,Canada,LA,Bachelor,Manager,HR,29,109971,4239,40,No,7,2000,Part-Time
876,Employee_876,34,Male,India,Karachi,Bachelor,Manager,IT,2,85556,6931,36,Yes,4,2024,Contract
877,Employee_877,43,Male,USA,NY,Bachelor,Analyst,HR,23,63760,5053,38,No,9,2007,Full-Time
878,Employee_878,57,Male,Pakistan,Delhi,High School,Analyst,Finance,28,68192,14746,37,Yes,2,2004,Contract
879,Employee_879,54,Male,Canada,Toronto,Bachelor,Analyst,IT,19,34381,2245,32,No,5,2005,Part-Time
880,Employee_880,49,Female,India,NY,PhD,Manager,Marketing,10,126583,14839,46,Yes,4,2022,Full-Time
881,Employee_881,50,Male,India,NY,PhD,Designer,IT,0,49558,13856,31,Yes,9,2019,Contract
882,Employee_882,24,Male,India,Delhi,PhD,Manager,Marketing,5,60782,6105,44,No,4,2013,Contract
883,Employee_883,33,Male,India,Toronto,Bachelor,Developer,IT,25,34782,3922,43,Yes,8,2021,Contract
884,Employee_884,30,Female,India,NY,Master,Manager,Marketing,10,121417,3513,58,Yes,8,2022,Full-Time
885,Employee_885,28,Female,Pakistan,NY,Master,Developer,Finance,26,84712,3801,47,No,6,2010,Contract
886,Employee_886,53,Female,Canada,Toronto,PhD,Designer,Finance,0,135764,14895,45,Yes,6,2005,Part-Time
887,Employee_887,31,Female,India,London,High School,Analyst,Finance,20,124945,7981,49,Yes,8,2010,Full-Time
888,Employee_888,54,Male,UK,NY,Master,Analyst,IT,6,49462,9221,51,No,9,2012,Full-Time
889,Employee_889,54,Male,UK,LA,Bachelor,Manager,Finance,5,90030,7038,33,No,5,2011,Contract
890,Employee_890,20,Female,Canada,Toronto,Master,Analyst,HR,13,98519,16082,54,No,1,2021,Part-Time
891,Employee_891,59,Female,USA,NY,PhD,Designer,Finance,1,86411,15648,49,No,1,2001,Full-Time
892,Employee_892,41,Male,USA,Delhi,High School,Analyst,Marketing,26,85206,1364,35,No,2,2020,Contract
893,Employee_893,48,Male,USA,Karachi,Master,Manager,Marketing,3,127469,2800,35,Yes,5,2002,Part-Time
894,Employee_894,27,Female,UK,LA,Master,Designer,Marketing,10,76950,15110,55,No,4,2022,Contract
895,Employee_895,30,Female,USA,Karachi,PhD,Developer,IT,14,32523,6958,40,Yes,1,2003,Contract
896,Employee_896,56,Female,Pakistan,Karachi,High School,Manager,HR,17,90926,10096,55,No,4,2016,Full-Time
897,Employee_897,33,Female,India,NY,High School,Developer,Finance,26,39677,8436,46,Yes,4,2021,Full-Time
898,Employee_898,49,Male,UK,LA,PhD,Designer,HR,0,105828,13638,53,Yes,4,2005,Contract
899,Employee_899,54,Male,Canada,LA,Bachelor,Manager,HR,2,45089,1179,57,No,1,2006,Full-Time
900,Employee_900,40,Male,Canada,London,Master,Manager,Marketing,2,34581,4873,32,Yes,9,2014,Full-Time
901,Employee_901,56,Female,India,Karachi,Bachelor,Designer,Marketing,27,41907,18570,42,Yes,3,2010,Part-Time
902,Employee_902,24,Female,UK,LA,Master,Analyst,Marketing,6,35609,16455,51,No,4,2023,Part-Time
903,Employee_903,38,Male,USA,London,Master,Manager,IT,0,81153,18157,32,No,5,2002,Contract
904,Employee_904,33,Male,USA,Toronto,Bachelor,Manager,HR,24,80539,13797,45,No,7,2005,Contract
905,Employee_905,45,Male,Pakistan,London,PhD,Developer,HR,10,74143,5460,44,No,6,2001,Contract
906,Employee_906,23,Male,Pakistan,Delhi,PhD,Analyst,IT,5,52936,16316,40,Yes,5,2013,Contract
907,Employee_907,44,Female,USA,NY,Master,Developer,IT,19,80182,1352,47,Yes,8,2008,Part-Time
908,Employee_908,44,Male,Canada,Toronto,PhD,Developer,IT,2,138261,6344,44,Yes,1,2017,Full-Time
909,Employee_909,37,Male,Canada,Toronto,Master,Analyst,HR,18,141259,5507,34,Yes,7,2018,Part-Time
910,Employee_910,59,Male,Pakistan,Delhi,PhD,Analyst,HR,1,129524,5830,45,Yes,6,2011,Contract
911,Employee_911,27,Male,India,London,Master,Designer,Marketing,17,125042,12220,59,Yes,5,2012,Contract
912,Employee_912,58,Male,USA,NY,PhD,Analyst,Marketing,29,43163,1117,45,No,7,2011,Part-Time
913,Employee_913,59,Male,Pakistan,London,High School,Manager,HR,11,89758,17865,46,Yes,3,2011,Part-Time
914,Employee_914,33,Male,Pakistan,LA,Bachelor,Analyst,Marketing,28,76057,5287,38,Yes,1,2017,Contract
915,Employee_915,51,Female,USA,London,High School,Designer,IT,9,42537,5477,56,Yes,9,2008,Full-Time
916,Employee_916,57,Female,USA,Toronto,Bachelor,Designer,Finance,4,52419,7533,52,No,2,2016,Contract
917,Employee_917,52,Female,Canada,NY,Bachelor,Designer,Marketing,8,72578,17627,32,No,3,2020,Part-Time
918,Employee_918,42,Female,India,London,Master,Analyst,HR,1,104991,13755,49,No,8,2015,Contract
919,Employee_919,34,Male,India,NY,Bachelor,Analyst,Marketing,1,104599,1865,42,No,9,2016,Contract
920,Employee_920,52,Female,USA,NY,High School,Developer,Marketing,27,30834,12173,51,Yes,3,2020,Full-Time
921,Employee_921,44,Female,UK,LA,High School,Developer,Marketing,5,62214,6329,32,Yes,6,2023,Contract
922,Employee_922,36,Male,Pakistan,LA,PhD,Manager,Finance,28,122934,1603,57,Yes,7,2007,Contract
923,Employee_923,52,Male,Pakistan,Toronto,High School,Developer,IT,9,130028,6756,36,No,1,2010,Contract
924,Employee_924,21,Female,USA,Delhi,PhD,Manager,HR,17,32413,12254,58,Yes,7,2023,Part-Time
925,Employee_925,33,Female,UK,NY,Bachelor,Designer,Finance,11,39505,5018,35,Yes,4,2001,Part-Time
926,Employee_926,59,Male,Canada,Delhi,High School,Developer,HR,3,132802,6192,38,Yes,5,2007,Full-Time
927,Employee_927,59,Female,USA,Toronto,Bachelor,Analyst,HR,21,32105,3015,41,No,8,2011,Contract
928,Employee_928,58,Male,USA,NY,High School,Developer,HR,20,98104,10850,44,No,4,2020,Part-Time
929,Employee_929,25,Male,Pakistan,NY,High School,Manager,Finance,16,137634,4380,50,No,4,2000,Full-Time
930,Employee_930,25,Male,USA,Karachi,PhD,Developer,IT,14,144897,4770,49,Yes,8,2022,Contract
931,Employee_931,22,Male,USA,Delhi,Bachelor,Designer,HR,5,88408,6829,32,Yes,5,2012,Full-Time
932,Employee_932,26,Female,USA,London,High School,Analyst,IT,15,67679,2613,39,Yes,6,2021,Full-Time
933,Employee_933,27,Male,Pakistan,LA,Master,Manager,IT,16,146908,14147,30,Yes,5,2020,Full-Time
934,Employee_934,34,Male,Canada,London,Bachelor,Analyst,Marketing,2,144921,16545,48,No,1,2016,Full-Time
935,Employee_935,48,Female,Canada,Delhi,Bachelor,Analyst,Finance,9,129096,19263,48,Yes,7,2013,Full-Time
936,Employee_936,52,Male,USA,LA,Bachelor,Manager,Finance,4,109731,6372,52,No,6,2013,Full-Time
937,Employee_937,49,Female,Pakistan,London,PhD,Analyst,Marketing,13,142205,11538,52,Yes,2,2015,Full-Time
938,Employee_938,58,Female,Canada,Karachi,Master,Analyst,Marketing,25,95131,1148,42,No,7,2016,Contract
939,Employee_939,46,Female,Canada,LA,Bachelor,Developer,IT,28,94280,2754,41,Yes,6,2005,Contract
940,Employee_940,55,Male,Canada,NY,High School,Analyst,HR,20,45762,8378,30,Yes,5,2006,Full-Time
941,Employee_941,48,Female,Pakistan,London,High School,Analyst,Finance,12,147798,14591,48,No,8,2000,Contract
942,Employee_942,57,Female,Pakistan,LA,PhD,Analyst,HR,25,146854,10371,58,No,5,2024,Full-Time
943,Employee_943,52,Male,USA,Karachi,High School,Analyst,HR,5,136830,13779,53,Yes,2,2014,Contract
944,Employee_944,56,Female,India,LA,Bachelor,Manager,Marketing,11,88703,10795,45,Yes,6,2019,Part-Time
945,Employee_945,46,Female,Canada,LA,High School,Designer,HR,25,111434,6692,54,Yes,1,2020,Full-Time
946,Employee_946,52,Female,India,Karachi,Bachelor,Developer,IT,7,93079,5218,52,No,5,2017,Part-Time
947,Employee_947,23,Female,Pakistan,London,High School,Analyst,Marketing,4,51577,5803,52,Yes,6,2012,Full-Time
948,Employee_948,41,Female,Pakistan,Toronto,Master,Analyst,HR,29,31214,19761,57,No,7,2023,Full-Time
949,Employee_949,21,Male,Pakistan,London,PhD,Manager,Marketing,14,116339,12672,44,Yes,2,2001,Part-Time
950,Employee_950,29,Female,India,Delhi,PhD,Designer,IT,26,78114,4182,45,Yes,1,2018,Part-Time
951,Employee_951,24,Female,Pakistan,Karachi,Master,Analyst,IT,15,119234,12009,40,Yes,6,2014,Part-Time
952,Employee_952,29,Male,USA,London,Master,Manager,HR,0,93230,15328,53,Yes,3,2011,Full-Time
953,Employee_953,52,Male,Pakistan,LA,PhD,Developer,Marketing,15,62980,3586,35,No,5,2014,Part-Time
954,Employee_954,57,Male,UK,Karachi,Master,Developer,HR,4,97194,3648,40,No,2,2024,Part-Time
955,Employee_955,32,Female,India,NY,Bachelor,Analyst,HR,2,107806,8313,32,Yes,1,2017,Contract
956,Employee_956,50,Male,UK,London,High School,Analyst,Marketing,19,142333,19101,44,Yes,1,2013,Contract
957,Employee_957,55,Female,Pakistan,Karachi,PhD,Designer,HR,14,67792,13544,30,Yes,4,2005,Part-Time
958,Employee_958,43,Female,USA,London,Master,Designer,IT,12,75807,8407,36,No,2,2011,Part-Time
959,Employee_959,34,Male,Canada,Karachi,Bachelor,Analyst,Marketing,23,52301,18254,30,Yes,1,2019,Part-Time
960,Employee_960,48,Male,Pakistan,LA,PhD,Manager,Marketing,15,35141,16234,46,No,6,2022,Part-Time
961,Employee_961,27,Female,USA,NY,Master,Designer,Marketing,22,146482,16012,38,No,4,2005,Contract
962,Employee_962,24,Male,India,NY,PhD,Analyst,Marketing,10,134292,10735,58,No,7,2008,Full-Time
963,Employee_963,48,Female,UK,Delhi,Master,Designer,HR,20,43777,14425,55,No,6,2024,Part-Time
964,Employee_964,23,Male,UK,Karachi,PhD,Analyst,HR,1,68346,16698,52,Yes,5,2003,Part-Time
965,Employee_965,31,Male,UK,London,Bachelor,Developer,IT,21,84703,16321,42,Yes,2,2016,Contract
966,Employee_966,21,Male,India,NY,Bachelor,Analyst,Finance,26,124977,13646,40,No,5,2001,Part-Time
967,Employee_967,46,Female,USA,NY,High School,Developer,Finance,5,77819,5893,58,Yes,9,2015,Part-Time
968,Employee_968,50,Male,India,Toronto,PhD,Designer,IT,25,58469,10476,49,Yes,9,2023,Contract
969,Employee_969,55,Female,UK,Toronto,High School,Analyst,Finance,25,33845,18270,35,Yes,2,2013,Part-Time
970,Employee_970,55,Female,Pakistan,NY,PhD,Designer,IT,29,140186,19642,30,No,7,2007,Part-Time
971,Employee_971,45,Female,Canada,Karachi,Master,Developer,HR,26,53290,5382,36,Yes,4,2013,Contract
972,Employee_972,46,Female,India,Delhi,Master,Analyst,Marketing,5,142551,2785,41,Yes,3,2001,Full-Time
973,Employee_973,24,Male,India,NY,High School,Designer,Marketing,13,60699,14030,51,Yes,1,2015,Part-Time
974,Employee_974,39,Female,USA,LA,PhD,Developer,HR,24,74252,12735,49,Yes,3,2003,Part-Time
975,Employee_975,30,Female,USA,London,High School,Designer,Marketing,10,128682,17679,52,Yes,9,2000,Full-Time
976,Employee_976,29,Male,India,Delhi,Bachelor,Manager,Marketing,7,33293,11245,48,Yes,9,2022,Contract
977,Employee_977,59,Female,UK,LA,High School,Developer,Finance,7,148017,3597,46,Yes,7,2019,Full-Time
978,Employee_978,57,Male,Canada,Delhi,High School,Developer,HR,0,149496,18064,33,Yes,3,2013,Part-Time
979,Employee_979,25,Female,USA,LA,Master,Developer,Finance,20,139934,1324,32,Yes,3,2007,Full-Time
980,Employee_980,27,Male,UK,London,High School,Analyst,Finance,6,87089,16160,30,Yes,4,2024,Contract
981,Employee_981,42,Female,Pakistan,London,PhD,Analyst,Marketing,5,141964,13614,47,No,7,2024,Part-Time
982,Employee_982,45,Male,USA,Toronto,Master,Analyst,Marketing,20,46608,1986,56,Yes,7,2002,Contract
983,Employee_983,31,Female,UK,Karachi,High School,Manager,HR,7,96273,1760,50,No,2,2004,Contract
984,Employee_984,45,Female,UK,LA,Bachelor,Manager,Marketing,18,46619,12885,44,Yes,5,2005,Full-Time
985,Employee_985,32,Male,Canada,Toronto,High School,Developer,Marketing,21,108006,10228,37,No,7,2021,Full-Time
986,Employee_986,59,Male,Canada,LA,High School,Manager,HR,20,145399,18290,30,No,7,2007,Contract
987,Employee_987,37,Male,Pakistan,Toronto,High School,Designer,Marketing,23,117908,6499,49,Yes,6,2005,Contract
988,Employee_988,44,Male,UK,London,Master,Developer,Finance,19,111653,1364,43,No,8,2005,Part-Time
989,Employee_989,52,Female,UK,Delhi,PhD,Developer,HR,7,44779,9027,33,No,3,2003,Contract
990,Employee_990,59,Female,Canada,Toronto,Bachelor,Designer,Marketing,25,81040,14532,34,No,1,2006,Contract
991,Employee_991,31,Male,USA,LA,High School,Developer,IT,13,124830,15408,52,Yes,3,2023,Full-Time
992,Employee_992,55,Female,USA,LA,PhD,Manager,HR,17,86325,17105,42,No,2,2018,Contract
993,Employee_993,23,Male,India,Karachi,PhD,Analyst,HR,24,145947,8939,57,No,2,2006,Contract
994,Employee_994,24,Male,Canada,London,Master,Designer,IT,28,51630,14936,53,Yes,2,2002,Full-Time
995,Employee_995,56,Female,India,LA,Bachelor,Manager,Marketing,15,135575,10261,44,No,5,2007,Part-Time
